group,actor,recipient,category,start,stop,duration
GH030861,11,6,chase,11180,11188,9
GH030861,11,6,none,11189,21209,10021
GH030861,11,7,none,0,11223,11224
GH030861,11,7,frontal_display,11224,11262,39
GH030861,11,7,none,11263,21209,9947
GH030861,11,8,none,0,21209,21210
GH030861,11,9,none,0,131,132
GH030861,11,9,chase,132,184,53
GH030861,11,9,none,185,3971,3787
GH030861,11,9,lateral_display,3972,4055,84
GH030861,11,9,none,4056,5306,1251
GH030861,11,9,frontal_display,5307,5347,41
GH030861,11,9,none,5348,5365,18
GH030861,11,9,frontal_display,5366,5367,2
GH030861,11,9,none,5368,5811,444
GH030861,11,9,frontal_display,5812,5862,51
GH030861,11,9,lateral_display,5863,5926,64
GH030861,11,9,dart_bite,5927,5967,41
GH030861,11,9,lateral_display,5968,6034,67
GH030861,11,9,frontal_display,6035,6065,31
GH030861,11,9,lateral_display,6066,6140,75
GH030861,11,9,none,6141,7939,1799
GH030861,11,9,frontal_display,7940,8015,76
GH030861,11,9,none,8016,9334,1319
GH030861,11,9,lateral_display,9335,9369,35
GH030861,11,9,frontal_display,9370,9454,85
GH030861,11,9,lateral_display,9455,9514,60
GH030861,11,9,dart_bite,9515,9590,76
GH030861,11,9,lateral_display,9591,9668,78
GH030861,11,9,none,9669,9779,111
GH030861,11,9,dart_bite,9780,9830,51
GH030861,11,9,lateral_display,9831,9914,84
GH030861,11,9,none,9915,9957,43
GH030861,11,9,dart_bite,9958,10002,45
GH030861,11,9,none,10003,10009,7
GH030861,11,9,dart_bite,10010,10037,28
GH030861,11,9,none,10038,10043,6
GH030861,11,9,dart_bite,10044,10086,43
GH030861,11,9,none,10087,10166,80
GH030861,11,9,lateral_display,10167,10206,40
GH030861,11,9,dart_bite,10207,10264,58
GH030861,11,9,none,10265,10361,97
GH030861,11,9,lateral_display,10362,10444,83
GH030861,11,9,dart_bite,10445,10471,27
GH030861,11,9,none,10472,10549,78
GH030861,11,9,lateral_display,10550,10670,121
GH030861,11,9,none,10671,11977,1307
GH030861,11,9,frontal_display,11978,12013,36
GH030861,11,9,none,12014,12230,217
GH030861,11,9,frontal_display,12231,12237,7
GH030861,11,9,none,12238,13878,1641
GH030861,11,9,frontal_display,13879,13954,76
GH030861,11,9,none,13955,14001,47
GH030861,11,9,frontal_display,14002,14044,43
GH030861,11,9,none,14045,14111,67
GH030861,11,9,frontal_display,14112,14165,54
GH030861,11,9,lateral_display,14166,14217,52
GH030861,11,9,none,14218,14236,19
GH030861,11,9,dart_bite,14237,14317,81
GH030861,11,9,none,14318,14319,2
GH030861,11,9,lateral_display,14320,14373,54
GH030861,11,9,frontal_display,14374,14400,27
GH030861,11,9,none,14401,14449,49
GH030861,11,9,dart_bite,14450,14522,73
GH030861,11,9,none,14523,14526,4
GH030861,11,9,dart_bite,14527,14555,29
GH030861,11,9,none,14556,14644,89
GH030861,11,9,lateral_display,14645,14724,80
GH030861,11,9,dart_bite,14725,14765,41
GH030861,11,9,none,14766,21209,6444
GH030861,12,0,none,0,4286,4287
GH030861,12,0,approach,4287,4321,35
GH030861,12,0,none,4322,9244,4923
GH030861,12,0,frontal_display,9245,9305,61
GH030861,12,0,none,9306,14449,5144
GH030861,12,0,approach,14450,14522,73
GH030861,12,0,none,14523,14667,145
GH030861,12,0,frontal_display,14668,14772,105
GH030861,12,0,none,14773,21208,6436
GH030861,12,1,none,0,21209,21210
GH030861,12,10,none,0,17396,17397
GH030861,12,10,lateral_display,17397,17448,52
GH030861,12,10,none,17449,20449,3001
GH030861,12,10,frontal_display,20450,20524,75
GH030861,12,10,none,20525,20561,37
GH030861,12,10,frontal_display,20562,20611,50
GH030861,12,10,none,20612,21209,598
GH030861,12,11,none,0,21209,21210
GH030861,12,13,none,0,11629,11630
GH030861,12,13,frontal_display,11630,11700,71
GH030861,12,13,none,11701,21209,9509
GH030861,12,14,none,0,13818,13819
GH030861,12,2,none,0,21209,21210
GH030861,12,3,none,0,21209,21210
GH030861,12,4,none,0,7331,7332
GH030861,12,4,lateral_display,7332,7384,53
GH030861,12,4,none,7385,21182,13798
GH030861,12,5,none,0,12911,12912
GH030861,12,5,frontal_display,12912,12965,54
GH030861,12,5,none,12966,20611,7646
GH030861,12,5,lateral_display,20612,20710,99
GH030861,12,5,none,20711,21209,499
GH030861,12,6,none,0,21209,21210
GH030861,12,7,none,0,17248,17249
GH030861,12,7,frontal_display,17249,17330,82
GH030861,12,7,none,17331,21209,3879
GH030861,12,8,none,0,12706,12707
GH030861,12,8,frontal_display,12707,12792,86
GH030861,12,8,none,12793,21209,8417
GH030861,12,9,none,0,21209,21210
GH030861,13,0,none,0,5006,5007
GH030861,13,0,quiver,5007,5075,69
GH030861,13,0,none,5076,7541,2466
GH030861,13,0,quiver,7542,7587,46
GH030861,13,0,none,7588,9444,1857
GH030861,13,0,dart_bite,9445,9485,41
GH030861,13,0,none,9486,13204,3719
GH030861,13,0,frontal_display,13205,13298,94
GH030861,13,0,none,13299,13354,56
GH030861,13,0,lateral_display,13355,13422,68
GH030861,13,0,none,13423,14063,641
GH030861,13,0,frontal_display,14064,14105,42
GH030861,13,0,none,14106,15551,1446
GH030861,13,0,dart_bite,15552,15619,68
GH030861,13,0,none,15620,16661,1042
GH030861,13,0,lateral_display,16662,16680,19
GH030861,13,0,none,16681,16707,27
GH030861,13,0,lateral_display,16708,16782,75
GH030861,13,0,none,16783,17254,472
GH030861,13,0,dart_bite,17255,17289,35
GH030861,13,0,none,17290,19624,2335
GH030861,13,0,frontal_display,19625,19692,68
GH030861,13,0,none,19693,20959,1267
GH030861,13,0,quiver,20960,21042,83
GH030861,13,0,none,21043,21208,166
GH030861,13,1,none,0,5404,5405
GH030861,13,1,frontal_display,5405,5465,61
GH030861,13,1,none,5466,7639,2174
GH030861,13,1,frontal_display,7640,7662,23
GH030861,13,1,none,7663,7699,37
GH030861,13,1,frontal_display,7700,7744,45
GH030861,13,1,none,7745,16009,8265
GH030861,13,1,dart_bite,16010,16092,83
GH030861,13,1,none,16093,16106,14
GH030861,13,1,frontal_display,16107,16235,129
GH030861,13,1,lateral_display,16236,16281,46
GH030861,13,1,none,16282,16284,3
GH030861,13,1,frontal_display,16285,16310,26
GH030861,13,1,lateral_display,16311,16354,44
GH030861,13,1,dart_bite,16355,16445,91
GH030861,13,1,lateral_display,16446,16469,24
GH030861,13,1,dart_bite,16470,16527,58
GH030861,13,1,none,16528,21209,4682
GH030861,13,10,none,0,21209,21210
GH030861,13,11,none,0,21209,21210
GH030861,13,12,none,0,7976,7977
GH030861,13,12,dart_bite,7977,8037,61
GH030861,13,12,none,8038,21209,13172
GH030861,13,14,none,0,13818,13819
GH030861,13,2,none,0,13986,13987
GH030861,13,2,frontal_display,13987,14007,21
GH030861,13,2,none,14008,21209,7202
GH030861,13,3,none,0,21209,21210
GH030861,13,4,none,0,21182,21183
GH030861,13,5,none,0,21209,21210
GH030861,13,6,none,0,21209,21210
GH030861,13,7,none,0,21209,21210
GH030861,13,8,none,0,21209,21210
GH030861,13,9,none,0,21209,21210
GH030861,14,0,none,0,13818,13819
GH030861,14,1,none,0,13818,13819
GH030861,14,10,none,0,13818,13819
GH030861,14,11,none,0,13818,13819
GH030861,14,12,none,0,13818,13819
GH030861,14,13,none,0,13818,13819
GH030861,14,2,none,0,13818,13819
GH030861,14,3,none,0,13818,13819
GH030861,14,4,none,0,13818,13819
GH030861,14,5,none,0,13818,13819
GH030861,14,6,none,0,13818,13819
GH030861,14,7,none,0,13818,13819
GH030861,14,8,none,0,13818,13819
GH030861,14,9,none,0,13818,13819
GH030861,2,0,none,0,21208,21209
GH030861,2,1,none,0,21209,21210
GH030861,2,10,none,0,2479,2480
GH030861,2,10,frontal_display,2480,2547,68
GH030861,2,10,none,2548,13301,10754
GH030861,2,10,frontal_display,13302,13309,8
GH030861,2,10,none,13310,14119,810
GH030861,2,10,dart_bite,14120,14157,38
GH030861,2,10,frontal_display,14158,14202,45
GH030861,2,10,none,14203,15562,1360
GH030861,2,10,frontal_display,15563,15624,62
GH030861,2,10,none,15625,16523,899
GH030861,2,10,frontal_display,16524,16578,55
GH030861,2,10,none,16579,16781,203
GH030861,2,10,dart_bite,16782,16842,61
GH030861,2,10,none,16843,19594,2752
GH030861,2,10,frontal_display,19595,19714,120
GH030861,2,10,dart_bite,19715,19718,4
GH030861,2,10,none,19719,19771,53
GH030861,2,10,dart_bite,19772,19775,4
GH030861,2,10,frontal_display,19776,20967,1192
GH030861,2,10,none,20968,21209,242
GH030861,2,11,none,0,21209,21210
GH030861,2,12,none,0,21209,21210
GH030861,2,13,none,0,14003,14004
GH030861,2,13,frontal_display,14004,14010,7
GH030861,2,13,none,14011,16496,2486
GH030861,2,13,dart_bite,16497,16523,27
GH030861,2,13,none,16524,21209,4686
GH030861,2,14,none,0,13818,13819
GH030861,2,3,none,0,15634,15635
GH030861,2,3,dart_bite,15635,15679,45
GH030861,2,3,none,15680,21209,5530
GH030861,2,4,none,0,21182,21183
GH030861,2,5,none,0,21209,21210
GH030861,2,6,none,0,21209,21210
GH030861,2,7,none,0,21209,21210
GH030861,2,8,none,0,1606,1607
GH030861,2,8,frontal_display,1607,1649,43
GH030861,2,8,none,1650,16031,14382
GH030861,2,8,frontal_display,16032,16077,46
GH030861,2,8,none,16078,21209,5132
GH030861,2,9,none,0,21209,21210
GH030861,3,0,none,0,21208,21209
GH030861,3,1,none,0,21209,21210
GH030861,3,10,none,0,6334,6335
GH030861,3,10,quiver,6335,6372,38
GH030861,3,10,none,6373,11118,4746
GH030861,3,10,frontal_display,11119,11172,54
GH030861,3,10,none,11173,18566,7394
GH030861,3,10,quiver,18567,18620,54
GH030861,3,10,none,18621,21209,2589
GH030861,3,11,none,0,21209,21210
GH030861,3,12,none,0,21209,21210
GH030861,3,13,none,0,21209,21210
GH030861,3,14,none,0,13818,13819
GH030861,3,2,none,0,15626,15627
GH030861,3,2,lateral_display,15627,15702,76
GH030861,3,2,none,15703,21209,5507
GH030861,3,4,none,0,21182,21183
GH030861,3,5,none,0,21209,21210
GH030861,3,6,none,0,21209,21210
GH030861,3,7,none,0,21209,21210
GH030861,3,8,none,0,21209,21210
GH030861,3,9,none,0,21209,21210
GH030861,4,0,none,0,2269,2270
GH030861,4,0,frontal_display,2270,2315,46
GH030861,4,0,none,2316,4556,2241
GH030861,4,0,frontal_display,4557,4610,54
GH030861,4,0,quiver,4611,4669,59
GH030861,4,0,none,4670,5876,1207
GH030861,4,0,quiver,5877,5935,59
GH030861,4,0,none,5936,5939,4
GH030861,4,0,lateral_display,5940,5990,51
GH030861,4,0,none,5991,6604,614
GH030861,4,0,quiver,6605,6635,31
GH030861,4,0,none,6636,9941,3306
GH030861,4,0,quiver,9942,10060,119
GH030861,4,0,none,10061,14374,4314
GH030861,4,0,quiver,14375,14480,106
GH030861,4,0,none,14481,20439,5959
GH030861,4,0,quiver,20440,20475,36
GH030861,4,0,none,20476,21182,707
GH030861,4,1,none,0,21182,21183
GH030861,4,10,none,0,21182,21183
GH030861,4,11,none,0,21182,21183
GH030861,4,12,none,0,799,800
GH030861,4,12,frontal_display,800,845,46
GH030861,4,12,none,846,4414,3569
GH030861,4,12,frontal_display,4415,4472,58
GH030861,4,12,none,4473,7324,2852
GH030861,4,12,lateral_display,7325,7384,60
GH030861,4,12,none,7385,21182,13798
GH030861,4,13,none,0,21182,21183
GH030861,4,14,none,0,13818,13819
GH030861,4,2,none,0,21182,21183
GH030861,4,3,none,0,21182,21183
GH030861,4,5,none,0,21182,21183
GH030861,4,6,none,0,2351,2352
GH030861,4,6,lateral_display,2352,2427,76
GH030861,4,6,none,2428,6714,4287
GH030861,4,6,lateral_display,6715,6812,98
GH030861,4,6,none,6813,6814,2
GH030861,4,6,frontal_display,6815,6867,53
GH030861,4,6,none,6868,10564,3697
GH030861,4,6,frontal_display,10565,10625,61
GH030861,4,6,none,10626,13369,2744
GH030861,4,6,lateral_display,13370,13435,66
GH030861,4,6,none,13436,13436,1
GH030861,4,6,lateral_display,13437,13500,64
GH030861,4,6,none,13501,13511,11
GH030861,4,6,lateral_display,13512,13575,64
GH030861,4,6,frontal_display,13576,13632,57
GH030861,4,6,none,13633,17846,4214
GH030861,4,6,lateral_display,17847,17984,138
GH030861,4,6,none,17985,21182,3198
GH030861,4,7,none,0,18184,18185
GH030861,4,7,frontal_display,18185,18222,38
GH030861,4,7,none,18223,21182,2960
GH030861,4,8,none,0,21182,21183
GH030861,4,9,none,0,2493,2494
GH030861,4,9,lateral_display,2494,2592,99
GH030861,4,9,none,2593,2606,14
GH030861,4,9,frontal_display,2607,2682,76
GH030861,4,9,none,2683,6226,3544
GH030861,4,9,frontal_display,6227,6320,94
GH030861,4,9,none,6321,10676,4356
GH030861,4,9,frontal_display,10677,10729,53
GH030861,4,9,lateral_display,10730,10775,46
GH030861,4,9,none,10776,21182,10407
GH030861,5,0,none,0,21208,21209
GH030861,5,1,none,0,21209,21210
GH030861,5,10,none,0,3851,3852
GH030861,5,10,approach,3852,3922,71
GH030861,5,10,none,3923,17389,13467
GH030861,5,10,frontal_display,17390,17427,38
GH030861,5,10,none,17428,18334,907
GH030861,5,10,frontal_display,18335,18380,46
GH030861,5,10,none,18381,21209,2829
GH030861,5,11,none,0,21209,21210
GH030861,5,12,none,0,5629,5630
GH030861,5,12,quiver,5630,5689,60
GH030861,5,12,none,5690,6131,442
GH030861,5,12,quiver,6132,6185,54
GH030861,5,12,none,6186,7069,884
GH030861,5,12,quiver,7070,7073,4
GH030861,5,12,none,7074,7104,31
GH030861,5,12,quiver,7105,7130,26
GH030861,5,12,none,7131,8651,1521
GH030861,5,12,dart_bite,8652,8705,54
GH030861,5,12,none,8706,12934,4229
GH030861,5,12,quiver,12935,13002,68
GH030861,5,12,none,13003,17456,4454
GH030861,5,12,lateral_display,17457,17489,33
GH030861,5,12,frontal_display,17490,17524,35
GH030861,5,12,none,17525,18251,727
GH030861,5,12,lateral_display,18252,18334,83
GH030861,5,12,none,18335,19574,1240
GH030861,5,12,frontal_display,19575,19615,41
GH030861,5,12,lateral_display,19616,19655,40
GH030861,5,12,none,19656,20604,949
GH030861,5,12,lateral_display,20605,20685,81
GH030861,5,12,none,20686,21209,524
GH030861,5,13,none,0,21209,21210
GH030861,5,14,none,0,13818,13819
GH030861,5,2,none,0,9149,9150
GH030861,5,2,chase,9150,9190,41
GH030861,5,2,none,9191,9229,39
GH030861,5,2,chase,9230,9282,53
GH030861,5,2,none,9283,21209,11927
GH030861,5,3,none,0,21209,21210
GH030861,5,4,none,0,21182,21183
GH030861,5,6,none,0,21209,21210
GH030861,5,7,none,0,21209,21210
GH030861,5,8,none,0,21209,21210
GH030861,5,9,none,0,21209,21210
GH030861,6,0,none,0,86,87
GH030861,6,0,frontal_display,87,132,46
GH030861,6,0,none,133,3722,3590
GH030861,6,0,dart_bite,3723,3765,43
GH030861,6,0,none,3766,4699,934
GH030861,6,0,dart_bite,4700,4737,38
GH030861,6,0,frontal_display,4738,4767,30
GH030861,6,0,none,4768,9716,4949
GH030861,6,0,quiver,9717,9762,46
GH030861,6,0,none,9763,10039,277
GH030861,6,0,dart_bite,10040,10114,75
GH030861,6,0,none,10115,10814,700
GH030861,6,0,dart_bite,10815,10872,58
GH030861,6,0,none,10873,11306,434
GH030861,6,0,dart_bite,11307,11360,54
GH030861,6,0,none,11361,11366,6
GH030861,6,0,approach,11367,11434,68
GH030861,6,0,none,11435,11601,167
GH030861,6,0,frontal_display,11602,11652,51
GH030861,6,0,none,11653,11879,227
GH030861,6,0,frontal_display,11880,11937,58
GH030861,6,0,none,11938,12041,104
GH030861,6,0,dart_bite,12042,12112,71
GH030861,6,0,none,12113,15821,3709
GH030861,6,0,frontal_display,15822,15882,61
GH030861,6,0,none,15883,18431,2549
GH030861,6,0,dart_bite,18432,18470,39
GH030861,6,0,none,18471,18494,24
GH030861,6,0,frontal_display,18495,18537,43
GH030861,6,0,none,18538,21208,2671
GH030861,6,1,none,0,10991,10992
GH030861,6,1,lateral_display,10992,11051,60
GH030861,6,1,chase,11052,11053,2
GH030861,6,1,none,11054,21209,10156
GH030861,6,10,none,0,21209,21210
GH030861,6,11,none,0,21209,21210
GH030861,6,12,none,0,3596,3597
GH030861,6,12,frontal_display,3597,3650,54
GH030861,6,12,none,3651,3686,36
GH030861,6,12,chase,3687,3722,36
GH030861,6,12,none,3723,3765,43
GH030861,6,12,chase,3766,3852,87
GH030861,6,12,none,3853,21209,17357
GH030861,6,13,none,0,21209,21210
GH030861,6,14,none,0,13818,13819
GH030861,6,2,none,0,21209,21210
GH030861,6,3,none,0,21209,21210
GH030861,6,4,none,0,6746,6747
GH030861,6,4,lateral_display,6747,6807,61
GH030861,6,4,none,6808,13354,6547
GH030861,6,4,frontal_display,13355,13407,53
GH030861,6,4,none,13408,13511,104
GH030861,6,4,lateral_display,13512,13572,61
GH030861,6,4,none,13573,17876,4304
GH030861,6,4,lateral_display,17877,17975,99
GH030861,6,4,none,17976,21182,3207
GH030861,6,5,none,0,21209,21210
GH030861,6,7,none,0,21209,21210
GH030861,6,8,none,0,21209,21210
GH030861,6,9,none,0,356,357
GH030861,6,9,approach,357,410,54
GH030861,6,9,none,411,1341,931
GH030861,6,9,frontal_display,1342,1415,74
GH030861,6,9,none,1416,1975,560
GH030861,6,9,frontal_display,1976,2036,61
GH030861,6,9,dart_bite,2037,2075,39
GH030861,6,9,none,2076,2111,36
GH030861,6,9,frontal_display,2112,2162,51
GH030861,6,9,none,2163,3124,962
GH030861,6,9,approach,3125,3177,53
GH030861,6,9,none,3178,3406,229
GH030861,6,9,frontal_display,3407,3492,86
GH030861,6,9,none,3493,7196,3704
GH030861,6,9,approach,7197,7268,72
GH030861,6,9,none,7269,12431,5163
GH030861,6,9,lateral_display,12432,12485,54
GH030861,6,9,none,12486,17561,5076
GH030861,6,9,frontal_display,17562,17637,76
GH030861,6,9,none,17638,18664,1027
GH030861,6,9,approach,18665,18765,101
GH030861,6,9,none,18766,20479,1714
GH030861,6,9,frontal_display,20480,20539,60
GH030861,6,9,lateral_display,20540,20620,81
GH030861,6,9,none,20621,21209,589
GH030861,7,0,none,0,14651,14652
GH030861,7,0,frontal_display,14652,14735,84
GH030861,7,0,none,14736,19324,4589
GH030861,7,0,approach,19325,19377,53
GH030861,7,0,none,19378,21208,1831
GH030861,7,1,none,0,21209,21210
GH030861,7,10,none,0,21209,21210
GH030861,7,11,none,0,11224,11225
GH030861,7,11,lateral_display,11225,11277,53
GH030861,7,11,none,11278,21209,9932
GH030861,7,12,none,0,4481,4482
GH030861,7,12,approach,4482,4537,56
GH030861,7,12,none,4538,5359,822
GH030861,7,12,frontal_display,5360,5435,76
GH030861,7,12,none,5436,11381,5946
GH030861,7,12,dart_bite,11382,11420,39
GH030861,7,12,none,11421,14909,3489
GH030861,7,12,dart_bite,14910,14952,43
GH030861,7,12,none,14953,15596,644
GH030861,7,12,dart_bite,15597,15657,61
GH030861,7,12,none,15658,15866,209
GH030861,7,12,dart_bite,15867,15927,61
GH030861,7,12,lateral_display,15928,15975,48
GH030861,7,12,none,15976,17299,1324
GH030861,7,12,frontal_display,17300,17345,46
GH030861,7,12,none,17346,17756,411
GH030861,7,12,dart_bite,17757,17815,59
GH030861,7,12,none,17816,20279,2464
GH030861,7,12,lateral_display,20280,20342,63
GH030861,7,12,none,20343,21209,867
GH030861,7,13,none,0,21209,21210
GH030861,7,14,none,0,13818,13819
GH030861,7,2,none,0,21209,21210
GH030861,7,3,none,0,21209,21210
GH030861,7,4,none,0,12281,12282
GH030861,7,4,dart_bite,12282,12342,61
GH030861,7,4,none,12343,21182,8840
GH030861,7,5,none,0,21209,21210
GH030861,7,6,none,0,21209,21210
GH030861,7,8,none,0,21209,21210
GH030861,7,9,none,0,21209,21210
GH030861,8,0,none,0,21208,21209
GH030861,8,1,none,0,21209,21210
GH030861,8,10,none,0,2561,2562
GH030861,8,10,frontal_display,2562,2637,76
GH030861,8,10,none,2638,5749,3112
GH030861,8,10,quiver,5750,5810,61
GH030861,8,10,none,5811,6179,369
GH030861,8,10,frontal_display,6180,6235,56
GH030861,8,10,none,6236,6716,481
GH030861,8,10,quiver,6717,6792,76
GH030861,8,10,none,6793,6836,44
GH030861,8,10,quiver,6837,6875,39
GH030861,8,10,none,6876,9504,2629
GH030861,8,10,dart_bite,9505,9552,48
GH030861,8,10,none,9553,9971,419
GH030861,8,10,quiver,9972,10054,83
GH030861,8,10,none,10055,12866,2812
GH030861,8,10,quiver,12867,12912,46
GH030861,8,10,none,12913,14044,1132
GH030861,8,10,dart_bite,14045,14097,53
GH030861,8,10,none,14098,20231,6134
GH030861,8,10,dart_bite,20232,20280,49
GH030861,8,10,none,20281,21209,929
GH030861,8,11,none,0,21209,21210
GH030861,8,12,none,0,12768,12769
GH030861,8,12,frontal_display,12769,12799,31
GH030861,8,12,none,12800,21209,8410
GH030861,8,13,none,0,21209,21210
GH030861,8,14,none,0,13818,13819
GH030861,8,2,none,0,394,395
GH030861,8,2,frontal_display,395,484,90
GH030861,8,2,none,485,1616,1132
GH030861,8,2,lateral_display,1617,1665,49
GH030861,8,2,none,1666,3026,1361
GH030861,8,2,frontal_display,3027,3080,54
GH030861,8,2,none,3081,7376,4296
GH030861,8,2,approach,7377,7445,69
GH030861,8,2,none,7446,9251,1806
GH030861,8,2,chase,9252,9305,54
GH030861,8,2,none,9306,16001,6696
GH030861,8,2,frontal_display,16002,16055,54
GH030861,8,2,lateral_display,16056,16084,29
GH030861,8,2,none,16085,21209,5125
GH030861,8,3,none,0,21209,21210
GH030861,8,4,none,0,21182,21183
GH030861,8,5,none,0,21209,21210
GH030861,8,6,none,0,21209,21210
GH030861,8,7,none,0,21209,21210
GH030861,8,9,none,0,21209,21210
GH030861,9,0,none,0,1406,1407
GH030861,9,0,frontal_display,1407,1452,46
GH030861,9,0,none,1453,1646,194
GH030861,9,0,frontal_display,1647,1692,46
GH030861,9,0,none,1693,2201,509
GH030861,9,0,frontal_display,2202,2284,83
GH030861,9,0,none,2285,4444,2160
GH030861,9,0,dart_bite,4445,4512,68
GH030861,9,0,none,4513,6191,1679
GH030861,9,0,lateral_display,6192,6310,119
GH030861,9,0,none,6311,6589,279
GH030861,9,0,frontal_display,6590,6627,38
GH030861,9,0,none,6628,7321,694
GH030861,9,0,lateral_display,7322,7390,69
GH030861,9,0,none,7391,8816,1426
GH030861,9,0,frontal_display,8817,8945,129
GH030861,9,0,none,8946,11689,2744
GH030861,9,0,frontal_display,11690,11722,33
GH030861,9,0,none,11723,15851,4129
GH030861,9,0,approach,15852,15853,2
GH030861,9,0,frontal_display,15854,15932,79
GH030861,9,0,none,15933,16346,414
GH030861,9,0,frontal_display,16347,16429,83
GH030861,9,0,none,16430,17651,1222
GH030861,9,0,frontal_display,17652,17705,54
GH030861,9,0,none,17706,18729,1024
GH030861,9,0,dart_bite,18730,18770,41
GH030861,9,0,none,18771,18874,104
GH030861,9,0,frontal_display,18875,18920,46
GH030861,9,0,none,18921,18946,26
GH030861,9,0,frontal_display,18947,18987,41
GH030861,9,0,none,18988,20474,1487
GH030861,9,0,frontal_display,20475,20500,26
GH030861,9,0,none,20501,21208,708
GH030861,9,1,none,0,11,12
GH030861,9,1,frontal_display,12,87,76
GH030861,9,1,none,88,10921,10834
GH030861,9,1,chase,10922,11113,192
GH030861,9,1,none,11114,21209,10096
GH030861,9,10,none,0,21209,21210
GH030861,9,11,none,0,149,150
GH030861,9,11,quiver,150,186,37
GH030861,9,11,none,187,3889,3703
GH030861,9,11,frontal_display,3890,3950,61
GH030861,9,11,none,3951,3971,21
GH030861,9,11,lateral_display,3972,4055,84
GH030861,9,11,none,4056,5719,1664
GH030861,9,11,frontal_display,5720,5817,98
GH030861,9,11,lateral_display,5818,5944,127
GH030861,9,11,frontal_display,5945,6132,188
GH030861,9,11,none,6133,9221,3089
GH030861,9,11,frontal_display,9222,9350,129
GH030861,9,11,none,9351,9379,29
GH030861,9,11,lateral_display,9380,9454,75
GH030861,9,11,frontal_display,9455,9522,68
GH030861,9,11,lateral_display,9523,9566,44
GH030861,9,11,frontal_display,9567,9657,91
GH030861,9,11,none,9658,9708,51
GH030861,9,11,dart_bite,9709,9785,77
GH030861,9,11,none,9786,9791,6
GH030861,9,11,dart_bite,9792,9845,54
GH030861,9,11,none,9846,9859,14
GH030861,9,11,dart_bite,9860,9935,76
GH030861,9,11,frontal_display,9936,9971,36
GH030861,9,11,none,9972,9994,23
GH030861,9,11,dart_bite,9995,10086,92
GH030861,9,11,none,10087,10166,80
GH030861,9,11,dart_bite,10167,10242,76
GH030861,9,11,none,10243,10369,127
GH030861,9,11,lateral_display,10370,10434,65
GH030861,9,11,none,10435,10459,25
GH030861,9,11,dart_bite,10460,10480,21
GH030861,9,11,none,10481,10549,69
GH030861,9,11,lateral_display,10550,10692,143
GH030861,9,11,none,10693,11985,1293
GH030861,9,11,lateral_display,11986,12023,38
GH030861,9,11,none,12024,12094,71
GH030861,9,11,frontal_display,12095,12140,46
GH030861,9,11,none,12141,14014,1874
GH030861,9,11,lateral_display,14015,14065,51
GH030861,9,11,none,14066,14147,82
GH030861,9,11,frontal_display,14148,14202,55
GH030861,9,11,none,14203,14261,59
GH030861,9,11,lateral_display,14262,14310,49
GH030861,9,11,none,14311,14314,4
GH030861,9,11,dart_bite,14315,14452,138
GH030861,9,11,none,14453,14458,6
GH030861,9,11,lateral_display,14459,14542,84
GH030861,9,11,none,14543,14547,5
GH030861,9,11,dart_bite,14548,14621,74
GH030861,9,11,frontal_display,14622,14749,128
GH030861,9,11,none,14750,21209,6460
GH030861,9,12,none,0,21209,21210
GH030861,9,13,none,0,21209,21210
GH030861,9,14,none,0,13818,13819
GH030861,9,2,none,0,21209,21210
GH030861,9,3,none,0,21209,21210
GH030861,9,4,none,0,10710,10711
GH030861,9,4,frontal_display,10711,10752,42
GH030861,9,4,none,10753,11339,587
GH030861,9,4,frontal_display,11340,11397,58
GH030861,9,4,none,11398,21182,9785
GH030861,9,5,none,0,21209,21210
GH030861,9,6,none,0,12431,12432
GH030861,9,6,lateral_display,12432,12484,53
GH030861,9,6,none,12485,21209,8725
GH030861,9,7,none,0,21209,21210
GH030861,9,8,none,0,21209,21210
GH039910,0,1,none,0,7192,7193
GH039910,0,10,none,0,7192,7193
GH039910,0,11,none,0,1210,1211
GH039910,0,11,dart_bite,1211,1242,32
GH039910,0,11,none,1243,7192,5950
GH039910,0,12,none,0,1621,1622
GH039910,0,12,frontal_display,1622,1677,56
GH039910,0,12,none,1678,7192,5515
GH039910,0,13,none,0,7192,7193
GH039910,0,14,none,0,7191,7192
GH039910,0,2,none,0,7192,7193
GH039910,0,3,none,0,1309,1310
GH039910,0,3,dart_bite,1310,1337,28
GH039910,0,3,none,1338,1356,19
GH039910,0,3,frontal_display,1357,1382,26
GH039910,0,3,none,1383,4033,2651
GH039910,0,3,frontal_display,4034,4080,47
GH039910,0,3,none,4081,4099,19
GH039910,0,3,frontal_display,4100,4132,33
GH039910,0,3,none,4133,4146,14
GH039910,0,3,frontal_display,4147,4199,53
GH039910,0,3,none,4200,7192,2993
GH039910,0,4,none,0,7192,7193
GH039910,0,5,none,0,7192,7193
GH039910,0,6,none,0,7192,7193
GH039910,0,7,none,0,2116,2117
GH039910,0,7,frontal_display,2117,2177,61
GH039910,0,7,none,2178,2213,36
GH039910,0,7,dart_bite,2214,2252,39
GH039910,0,7,none,2253,5877,3625
GH039910,0,7,frontal_display,5878,5919,42
GH039910,0,7,none,5920,7190,1271
GH039910,0,8,none,0,691,692
GH039910,0,8,frontal_display,692,773,82
GH039910,0,8,dart_bite,774,827,54
GH039910,0,8,none,828,7192,6365
GH039910,0,9,none,0,7192,7193
GH039910,1,0,none,0,7192,7193
