group,actor,recipient,category,start,stop
69,resident,intruder,investigation,5609,5646
69,resident,intruder,attack,5647,5657
69,resident,intruder,investigation,5658,5671
69,resident,intruder,none,5672,5830
69,resident,intruder,investigation,5831,5839
69,resident,intruder,attack,5840,5882
69,resident,intruder,none,5883,5901
69,resident,intruder,investigation,5902,5904
69,resident,intruder,none,5905,5908
69,resident,intruder,investigation,5909,5912
69,resident,intruder,attack,5913,5919
69,resident,intruder,none,5920,5925
69,resident,intruder,investigation,5926,5937
69,resident,intruder,none,5938,5946
69,resident,intruder,investigation,5947,6026
69,resident,intruder,attack,6027,6076
69,resident,intruder,investigation,6077,6096
69,resident,intruder,none,6097,6111
69,resident,intruder,investigation,6112,6166
69,resident,intruder,attack,6167,6180
69,resident,intruder,none,6181,6209
69,resident,intruder,investigation,6210,6286
69,resident,intruder,attack,6287,6396
69,resident,intruder,none,6397,6545
69,resident,intruder,investigation,6546,6552
69,resident,intruder,none,6553,6571
69,resident,intruder,investigation,6572,6583
69,resident,intruder,attack,6584,6616
69,resident,intruder,investigation,6617,6628
69,resident,intruder,attack,6629,6657
69,resident,intruder,none,6658,6669
69,resident,intruder,investigation,6670,6686
69,resident,intruder,none,6687,6697
69,resident,intruder,investigation,6698,6735
69,resident,intruder,attack,6736,6788
69,resident,intruder,investigation,6789,6828
69,resident,intruder,attack,6829,6846
69,resident,intruder,none,6847,6888
69,resident,intruder,investigation,6889,6960
69,resident,intruder,attack,6961,6998
69,resident,intruder,none,6999,7007
69,resident,intruder,investigation,7008,7137
69,resident,intruder,none,7138,7144
69,resident,intruder,investigation,7145,7152
69,resident,intruder,attack,7153,7170
69,resident,intruder,investigation,7171,7184
69,resident,intruder,none,7185,7199
69,resident,intruder,investigation,7200,7212
69,resident,intruder,none,7213,7247
69,resident,intruder,investigation,7248,7250
69,resident,intruder,none,7251,7268
69,resident,intruder,investigation,7269,7271
69,resident,intruder,none,7272,7433
69,resident,intruder,investigation,7434,7441
69,resident,intruder,none,7442,7461
69,resident,intruder,investigation,7462,7538
69,resident,intruder,attack,7539,7584
69,resident,intruder,none,7585,7995
69,resident,intruder,attack,7996,8023
69,resident,intruder,investigation,8024,8119
69,resident,intruder,attack,8120,8164
69,resident,intruder,none,8165,8191
69,resident,intruder,attack,8192,8206
69,resident,intruder,none,8207,8223
69,resident,intruder,attack,8224,8237
69,resident,intruder,none,8238,8481
69,resident,intruder,investigation,8482,8547
69,resident,intruder,none,8548,8548
69,resident,intruder,attack,8549,8608
69,resident,intruder,none,8609,8659
69,resident,intruder,investigation,8660,8667
69,resident,intruder,attack,8668,8673
69,resident,intruder,none,8674,8709
69,resident,intruder,attack,8710,8715
69,resident,intruder,investigation,8716,8717
69,resident,intruder,none,8718,8756
69,resident,intruder,investigation,8757,8766
69,resident,intruder,none,8767,8817
69,resident,intruder,investigation,8818,8853
69,resident,intruder,none,8854,8888
69,resident,intruder,investigation,8889,8897
69,resident,intruder,attack,8898,8910
69,resident,intruder,none,8911,9079
69,resident,intruder,investigation,9080,9094
69,resident,intruder,none,9095,9279
69,resident,intruder,investigation,9280,9283
69,resident,intruder,none,9284,9352
69,resident,intruder,investigation,9353,9360
69,resident,intruder,none,9361,10195
69,resident,intruder,investigation,10196,10264
69,resident,intruder,attack,10265,10285
69,resident,intruder,none,10286,10295
69,resident,intruder,investigation,10296,10303
69,resident,intruder,none,10304,10342
69,resident,intruder,investigation,10343,10379
69,resident,intruder,attack,10380,10386
69,resident,intruder,none,10387,10808
69,resident,intruder,investigation,10809,10864
69,resident,intruder,none,10865,11128
69,resident,intruder,investigation,11129,11132
69,resident,intruder,none,11133,11246
69,resident,intruder,investigation,11247,11349
69,resident,intruder,none,11350,11397
69,resident,intruder,investigation,11398,11420
69,resident,intruder,none,11421,11965
69,resident,intruder,investigation,11966,11974
69,resident,intruder,none,11975,11986
69,resident,intruder,investigation,11987,11993
69,resident,intruder,attack,11994,12054
69,resident,intruder,investigation,12055,12058
69,resident,intruder,none,12059,12067
69,resident,intruder,investigation,12068,12068
69,resident,intruder,attack,12069,12106
69,resident,intruder,investigation,12107,12130
69,resident,intruder,attack,12131,12150
69,resident,intruder,none,12151,12154
69,resident,intruder,attack,12155,12158
69,resident,intruder,investigation,12159,12169
69,resident,intruder,attack,12170,12189
69,resident,intruder,none,12190,12536
